id,area,name_pt,name_en,status
335,municipios,Estabelecimentos de ensino superior: total e por subsistema de ensino,Institutions in higher education total and by sub system of education,ok
336,municipios,Estabelecimentos de ensino superior: total e por tipo de ensino,Institutions in higher education total and by type of education,ok
213,municipios,"Estabelecimentos nos ensinos pré-escolar, básico e secundário: por nível de ensino",Schools in pre school primary lower secondary and upper secondary education by level of education,ok
215,municipios,"Estabelecimentos nos ensinos pré-escolar, básico e secundário privado: por nível de ensino",Schools in pre school primary lower secondary and upper secondary private education by level of education,ok
214,municipios,"Estabelecimentos nos ensinos pré-escolar, básico e secundário público: por nível de ensino",Schools in pre school primary lower secondary and upper secondary public education by level of education,ok
384,municipios,"Estabelecimentos públicos em % do total de estabelecimentos nos ensinos pré-escolar, básico e secundário: por nível de ensino",Public schools as a percentage of total schools in pre school primary lower secondary and upper secondary education by level of education,ok
758,municipios,"Estada média nos alojamentos turísticos: total, residentes em Portugal e residentes no estrangeiro",Average stay in tourist accommodations total residents and non residents,ok
239,municipios,Extensões dos centros de saúde (1993-2011),Branches of primary health centres (1993 2011),ok
252,municipios,Farmácias e postos farmacêuticos móveis,Pharmacies and mobile medicine depots,ok
232,municipios,Feridos e mortos em acidentes de viação,Injuries and deaths in road traffic accidents,ok
94,municipios,Fogos concluídos em construções novas para habitação familiar: total e por tipologia do fogo,Completed dwellings in new constructions for family housing total and by dwelling typology,ok
957,municipios,Formação bruta de capital fixo da agricultura: total e por tipo de produtos,Gross fixed capital formation of agriculture total and by type of products,ok
54,municipios,Freguesias de Portugal,Parishes,ok
60,municipios,Galerias de arte e outros espaços de exposição temporária: exposições,Art galleries and other places for temporary exhibitions exhibitions,ok
58,municipios,Galerias de arte e outros espaços de exposição temporária: número de espaços,Art galleries and other places for temporary exhibitions places,ok
71,municipios,Galerias de arte e outros espaços de exposição temporária: obras expostas,Art galleries and other places for temporary exhibitions works exhibited,ok
288,municipios,Ganho médio mensal dos trabalhadores por conta de outrem: total e por nível de escolaridade,Average monthly earnings of employees total and by level of education,ok
283,municipios,Ganho médio mensal dos trabalhadores por conta de outrem: total e por setor de atividade económica,Average monthly earnings of employees total and by sector of economic activity,ok
282,municipios,Salário médio em Portugal: trabalhadores por conta de outrem,Average monthly earnings of employees total and by sex,ok
888,municipios,Habitantes por bombeiro,Inhabitants per firemen,ok
487,municipios,Habitantes por centro de saúde e extensão (1993-2011),Inhabitants per primary health centre and branch,ok
491,municipios,Habitantes por farmácia e posto farmacêutico móvel,Inhabitants per pharmacy and mobile medicine depot,ok
495,municipios,Habitantes por médico e farmacêutico,Inhabitants per doctor and pharmacist,ok
725,municipios,Habitantes por pessoal ao serviço nos centros de saúde (1999-2012),Inhabitants per personnel employed in primary health centres (1999 2012),ok
757,municipios,Hóspedes nos alojamentos turísticos por 100 habitantes,Guests in tourist accommodations per 100 inhabitants,ok
750,municipios,Hóspedes nos alojamentos turísticos: total e por tipo de alojamento,Guests in tourist accommodations total and by type of establishment,ok
247,municipios,Hospitais: total e por natureza institucional,Hospitals total and by nature of institution,ok
842,municipios,Idade média da mãe ao nascimento de um filho,Mean age of the mother at birth of a child,ok
843,municipios,Idade média da mãe ao nascimento do primeiro filho,Mean age of the mother at birth of first child,ok
41,municipios,Incêndios rurais por Território,Rural fires,ok
461,municipios,Índice de dependência de idosos,Old age dependency ratio,ok
460,municipios,Índice de dependência de jovens,Young age dependency ratio,ok
459,municipios,Índice de dependência total,Total dependency rate,ok
379,municipios,Índice de envelhecimento dos docentes do ensino superior,Ageing index of teaching staff in higher education,ok
337,municipios,"Índice de envelhecimento dos docentes em exercício nos ensinos pré-escolar, básico e secundário: por nível de ensino",Ageing index of teaching staff in pre school primary lower secondary and upper secondary education by level of education,ok
458,municipios,Índice de envelhecimento,Ageing index,ok
791,municipios,Índice de hierarquia de gestão dos resíduos urbanos,Urban waste management hierarchy index,ok
457,municipios,Índice de longevidade,Longevity index,ok
798,municipios,Indivíduos com 16 e mais anos que utilizam computador e Internet em % do total de indivíduos: por sexo,Individuals of 16 or over that use computers and internet as a percentage of total of individuals by sex,ok
